Bait	GeneName	CellTypes	InWeb	BioPlex	iRefIndex	HuRI	STRING	PCNet
BCAS3	EIF3D	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EIF3E	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EIF3I	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EIF3L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EIF4B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EIF4G1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ELMO1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ELMO2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EPRS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EWSR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	EXOSC10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FAM120A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FASN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FAU	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FILIP1L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FKBP11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FLNA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	FLNC	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	G3BP1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	GIMAP8	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	GLYR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	GOLGA3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	H1-0	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HCLS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HDGFL3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HELZ2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HLA-A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPA2B1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPA3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPD	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPDL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPF	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPH3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HNRNPL	EC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
BCAS3	HNRNPLL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HSD17B4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HSP90B1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HSPA1A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HSPA5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HSPA9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	HSPD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	IGF2BP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	IGF2BP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	IPO8	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ISG15	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	IVNS1ABP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	KCTD2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
BCAS3	KCTD5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	KHDRBS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	KIF11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	KPNB1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	KTN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	LGALS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	LOXL2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	LRCH3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	LSM14A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	LTBP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	LUZP1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MAGT1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MAP1A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MAP1S	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MAP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MCAM	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MOB2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MRPL11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MRPS24	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MRPS25	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MRPS35	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MRPS5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MRPS7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MSN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MTDH	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MYO1C	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MYO1D	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MYO9B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	MYOF	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	NCL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	NDUFA4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	NOMO2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	NPM1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	NUDT21	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	OAS2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	OASL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PARK7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PARP9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PCBP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PCNA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PCNP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PDIA3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PDIA6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PDLIM7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PPFIBP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PPIP5K2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PPP2R1A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PRDX1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PRKAR1A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PRPS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PRPSAP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMA1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMA3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMB1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMB6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMC1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMC2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMC3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMC4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMC6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD13	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD14	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PSMD8	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	PUF60	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	QKI	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	QPCT	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RAD50	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RANBP10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RARS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RASIP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RCL1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RCN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RNF213	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ROCK1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL10A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL12	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL13	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL13A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL14	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL15	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL17	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL18	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL18A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL19	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL21	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL22	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL23A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL24	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL26	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL27	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL27A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL29	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL30	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL32	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL34	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL35A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL36	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL7A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL8	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPL9	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPLP0	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPLP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS13	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS24	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS26	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS27L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS29	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS3A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS4X	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS4Y1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS8	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RPS9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	RRBP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	S100A6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SAMHD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SART1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SEC11A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SF3A1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SF3A2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SHFL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SLC25A1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SLC25A3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SLC25A5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SLIRP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SND1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SNRNP27	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SNRNP70	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SNRPA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SNRPB2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SNRPD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SPTBN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SQOR	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SRP14	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SRP54	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SRRT	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SRSF4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SRSF5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SRSF9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SSB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SSRP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	STAU1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	STOM	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SUGP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SUPT5H	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	SVIL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TAGLN2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TAP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TCP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	THBS2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TJP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
BCAS3	TRIM21	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TRIM22	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TUBA1A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TUBB6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	TXNDC12	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	UBA52	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	USP15	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	VARS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	VCP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	WARS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	WDR26	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	XRCC5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	XRCC6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	YARS1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	YBX1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	YWHAG	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	YWHAH	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	YWHAZ	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ZC3HAV1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ZNF521	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BCAS3	ZYX	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ABLIM1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACAP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACIN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTB	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTBL2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTG1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTN4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTR1A	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTR2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ACTR3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	AGO2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	AHNAK	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ALB	EC	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
EDN1	ALDOA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ALYREF	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ANGPTL4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ANKFY1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ANXA2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	ANXA5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	AP2M1	SMC	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
EDN1	ARGLU1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ARPC1B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ARPC2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ARPC3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ARPC4-TTLL3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ARPC5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ARPC5L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ASPH	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ATP5F1A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ATP5F1C	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ATP5PO	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	BANF1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	BCLAF1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	BOLA2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CACTIN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CALM2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	CALR	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CALU	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CANX	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CAPN2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CAPZA1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CAPZA2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CAPZB	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CAV1	EC	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
EDN1	CAVIN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CAVIN2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CBR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CCAR1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CCDC88A	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CCDC88C	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CCT2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CDC42BPB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CEP170	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CFL1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CHERP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CIR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CIRBP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CLNS1A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CLTC	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CNN2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	COL1A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	COL1A2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	COL3A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	COL4A2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	COL5A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	COL6A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	COL6A2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	COL6A3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	COPA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	COPRS	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CORO1C	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CORO2B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CPSF1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CPSF6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CPSF7	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CREBBP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	CRTAP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
